time_measured,wind_speed_measured,wind_gust_measured,wind_direction_measured,wind_direction_degree_measured
2026-03-01 00:05:00,3.5,4.3,NNE,28
2026-03-01 00:10:01,2.5,4.3,NNE,27
2026-03-01 00:15:01,2.5,4.3,NNE,29
2026-03-01 00:20:01,2.5,4.3,NNE,31
2026-03-01 00:25:01,2.5,4.3,NE,34
2026-03-01 00:30:02,2.5,4.3,NE,34
2026-03-01 00:35:01,2.5,3.5,NNE,31
2026-03-01 00:40:01,2.5,3.5,NNE,31
2026-03-01 00:45:01,2.5,3.5,NNE,32
2026-03-01 00:50:01,2.5,3.5,NNE,33
2026-03-01 00:55:01,2.5,3.5,NNE,33
2026-03-01 01:00:02,2.5,3.5,NNE,33
2026-03-01 01:05:00,2.5,3.5,NNE,33
2026-03-01 01:10:01,2.5,3.5,NNE,32
2026-03-01 01:15:01,2.5,4.3,NNE,30
2026-03-01 01:20:01,2.5,4.3,NE,36
2026-03-01 01:25:01,2.5,4.3,NE,52
2026-03-01 01:30:01,3.5,6.0,ENE,60
2026-03-01 01:35:01,4.3,6.0,NE,53
2026-03-01 01:40:01,4.3,5.2,NE,44
2026-03-01 01:45:01,4.3,5.2,NE,43
2026-03-01 01:50:01,3.5,5.2,NE,39
2026-03-01 01:55:02,3.5,5.2,NE,38
2026-03-01 02:00:01,3.5,5.2,NE,38
2026-03-01 02:05:01,3.5,4.3,NE,38
2026-03-01 02:10:02,3.5,4.3,NE,38
2026-03-01 02:15:01,2.5,4.3,NE,35
2026-03-01 02:20:00,2.5,4.3,NNE,31
2026-03-01 02:25:01,3.5,4.3,NNE,30
2026-03-01 02:30:00,3.5,4.3,NE,36
2026-03-01 02:35:01,3.5,4.3,NE,41
2026-03-01 02:40:02,3.5,4.3,NE,42
2026-03-01 02:45:01,3.5,4.3,NE,40
2026-03-01 02:50:01,3.5,5.2,NE,40
2026-03-01 02:55:01,3.5,5.2,NE,43
2026-03-01 03:00:02,3.5,5.2,NE,42
2026-03-01 03:05:01,3.5,5.2,NE,35
2026-03-01 03:10:02,2.5,4.3,NNE,30
2026-03-01 03:15:02,3.5,4.3,NNE,30
2026-03-01 03:20:00,3.5,4.3,NNE,30
2026-03-01 03:25:00,3.5,4.3,NNE,30
2026-03-01 03:30:00,3.5,4.3,NNE,28
2026-03-01 03:35:01,2.5,4.3,NNE,27
2026-03-01 03:40:01,2.5,4.3,NNE,25
2026-03-01 03:45:01,2.5,3.5,NNE,22
2026-03-01 03:50:00,2.5,3.5,NNE,21
2026-03-01 03:55:01,2.5,3.5,NNE,21
2026-03-01 04:00:01,2.5,3.5,NNE,19
2026-03-01 04:05:00,2.5,3.5,NNE,19
2026-03-01 04:10:01,2.5,3.5,NNE,20
2026-03-01 04:15:01,2.5,3.5,NNE,17
2026-03-01 04:20:00,2.5,3.5,NNE,17
2026-03-01 04:25:00,2.5,3.5,N,11
2026-03-01 04:30:00,2.5,3.5,N,359
2026-03-01 04:35:00,2.5,3.5,N,353
2026-03-01 04:40:01,2.5,3.5,N,4
2026-03-01 04:45:01,2.5,3.5,NNE,13
2026-03-01 04:50:00,2.5,3.5,NNE,13
2026-03-01 04:55:00,2.5,3.5,NNE,12
2026-03-01 05:00:00,2.5,3.5,NNE,12
2026-03-01 05:05:01,3.5,3.5,NNE,17
2026-03-01 05:10:01,3.5,4.3,NNE,17
2026-03-01 05:15:01,2.5,4.3,NNE,15
2026-03-01 05:20:00,2.5,3.5,N,9
2026-03-01 05:25:01,2.5,3.5,N,2
2026-03-01 05:30:00,2.5,3.5,N,1
2026-03-01 05:35:00,1.8,3.5,NNE,13
2026-03-01 05:40:00,1.8,2.5,NNE,20
2026-03-01 05:45:00,1.8,2.5,NNE,17
2026-03-01 05:50:00,1.8,2.5,NNE,12
2026-03-01 05:55:00,1.8,2.5,NNE,13
2026-03-01 06:00:00,1.8,2.5,NNE,12
2026-03-01 06:05:00,1.8,2.5,N,9
2026-03-01 06:10:01,1.8,2.5,NNE,13
2026-03-01 06:15:01,1.8,2.5,NNE,12
2026-03-01 06:20:01,1.8,2.5,NNE,13
2026-03-01 06:25:00,1.8,2.6,NNE,19
2026-03-01 06:30:01,1.8,2.6,NNE,24
2026-03-01 06:35:01,1.8,2.5,NNE,23
2026-03-01 06:40:00,1.8,2.6,NNE,23
2026-03-01 06:45:00,1.8,2.6,NNE,22
2026-03-01 06:50:01,0.8,2.6,NNE,22
2026-03-01 06:55:00,1.8,2.6,NNE,24
2026-03-01 07:00:00,1.8,2.5,NNE,20
2026-03-01 07:05:00,1.8,2.5,NNE,18
2026-03-01 07:10:00,2.5,3.5,NNE,24
2026-03-01 07:15:00,2.5,4.3,NNE,25
2026-03-01 07:20:00,2.5,4.3,NNE,25
2026-03-01 07:25:00,2.5,3.5,NNE,27
2026-03-01 07:30:00,2.5,3.5,NNE,26
2026-03-01 07:35:00,2.5,3.5,NNE,24
2026-03-01 07:40:00,2.5,3.5,NNE,29
2026-03-01 07:45:01,1.8,3.5,NNE,33
2026-03-01 07:50:00,1.8,2.5,NNE,31
2026-03-01 07:55:01,2.5,3.5,NNE,27
2026-03-01 08:00:00,2.5,3.5,NNE,24
2026-03-01 08:05:00,2.5,3.5,NNE,22
2026-03-01 08:10:00,1.8,2.5,NNE,23
2026-03-01 08:15:01,1.8,2.5,NNE,20
2026-03-01 08:20:01,1.8,2.5,NNE,14
2026-03-01 08:25:01,1.8,2.5,N,9
2026-03-01 08:30:00,2.5,4.3,N,8
2026-03-01 08:35:00,3.5,4.3,N,9
2026-03-01 08:40:00,3.5,4.3,N,11
2026-03-01 08:45:00,3.5,4.3,NNE,19
2026-03-01 08:50:00,3.5,4.3,NNE,30
2026-03-01 08:55:00,3.5,4.3,NE,34
2026-03-01 09:00:00,3.5,5.2,NNE,33
2026-03-01 09:05:00,3.5,5.2,NNE,31
2026-03-01 09:10:00,3.5,6.0,NNE,27
2026-03-01 09:15:00,3.5,6.0,NNE,24
2026-03-01 09:20:01,3.5,4.3,NNE,21
2026-03-01 09:25:01,3.5,4.3,NNE,14
2026-03-01 09:30:00,2.5,4.3,N,10
2026-03-01 09:35:00,2.5,4.3,NNE,18
2026-03-01 09:40:00,2.5,3.5,NNE,27
2026-03-01 09:45:00,2.5,5.2,NE,34
2026-03-01 09:50:00,3.5,7.0,NE,40
2026-03-01 09:55:00,4.3,7.0,NE,35
2026-03-01 10:00:00,3.5,5.2,NNE,26
2026-03-01 10:05:00,3.5,4.3,NNE,29
2026-03-01 10:10:00,3.5,4.3,NE,43
2026-03-01 10:15:01,3.5,4.3,ENE,58
2026-03-01 10:20:01,2.5,4.3,ENE,68
2026-03-01 10:25:01,2.5,3.5,ENE,70
2026-03-01 10:30:00,2.5,3.5,ENE,69
2026-03-01 10:35:01,2.5,4.3,ENE,69
2026-03-01 10:40:01,3.5,4.3,ENE,66
2026-03-01 10:45:01,3.5,4.3,ENE,61
2026-03-01 10:50:01,3.5,4.3,ENE,64
2026-03-01 10:55:01,3.5,4.3,ENE,72
2026-03-01 11:00:01,3.5,4.3,ENE,77
2026-03-01 11:05:00,3.5,4.3,E,81
2026-03-01 11:10:00,3.5,4.3,E,81
2026-03-01 11:15:00,3.5,4.3,ENE,74
2026-03-01 11:20:00,3.5,4.3,ENE,67
2026-03-01 11:25:01,3.5,4.3,ENE,68
2026-03-01 11:30:00,2.5,3.5,ENE,59
2026-03-01 11:35:01,2.5,3.5,NE,49
2026-03-01 11:40:02,1.8,2.5,NE,55
2026-03-01 11:45:00,1.8,2.5,ENE,71
2026-03-01 11:50:00,1.8,2.5,E,79
2026-03-01 11:55:00,1.8,2.5,E,79
2026-03-01 12:00:01,1.8,2.5,ENE,78
2026-03-01 12:05:01,2.5,3.5,ENE,76
2026-03-01 12:10:02,3.5,4.3,E,80
2026-03-01 12:15:01,3.5,4.3,E,87
2026-03-01 12:20:02,3.5,5.2,E,92
2026-03-01 12:25:00,2.5,5.2,E,94
2026-03-01 12:30:00,2.5,3.5,E,97
2026-03-01 12:35:01,2.5,3.5,ESE,105
2026-03-01 12:40:00,1.8,2.5,ESE,102
2026-03-01 12:45:01,2.5,3.5,E,88
2026-03-01 12:50:02,2.5,3.5,ENE,77
2026-03-01 12:55:02,2.5,3.5,ENE,78
2026-03-01 13:00:01,2.5,4.3,E,82
2026-03-01 13:05:01,3.5,4.3,ENE,78
2026-03-01 13:10:00,3.5,4.3,ENE,76
2026-03-01 13:15:00,3.5,4.3,ENE,77
2026-03-01 13:20:00,3.5,5.2,E,80
2026-03-01 13:25:01,3.5,6.0,E,88
2026-03-01 13:30:01,4.3,6.0,E,87
2026-03-01 13:35:01,4.3,6.0,E,83
2026-03-01 13:40:01,4.3,6.0,E,89
2026-03-01 13:45:01,5.2,6.0,E,100
2026-03-01 13:50:00,5.2,6.0,E,100
2026-03-01 13:55:01,5.2,6.0,E,92
2026-03-01 14:00:02,5.2,6.0,E,93
2026-03-01 14:05:01,4.3,6.0,E,95
2026-03-01 14:10:01,3.5,5.2,E,100
2026-03-01 14:15:01,4.3,5.2,ESE,103
2026-03-01 14:20:02,4.3,5.2,E,98
2026-03-01 14:25:02,4.3,6.1,E,98
2026-03-01 14:30:02,5.2,6.1,E,98
2026-03-01 14:35:02,5.2,7.0,E,97
2026-03-01 14:40:02,6.0,7.0,E,97
2026-03-01 14:45:00,6.0,7.0,E,93
2026-03-01 14:50:00,5.2,7.0,E,94
2026-03-01 14:55:00,5.2,7.0,E,97
2026-03-01 15:00:00,5.2,6.0,E,101
2026-03-01 15:05:01,5.2,6.0,ESE,107
2026-03-01 15:10:01,5.2,7.0,ESE,110
2026-03-01 15:15:01,6.0,7.0,ESE,115
2026-03-01 15:20:01,6.0,7.0,ESE,121
2026-03-01 15:25:00,6.0,7.0,ESE,121
2026-03-01 15:30:01,7.0,7.0,ESE,117
2026-03-01 15:35:02,7.0,7.8,ESE,113
