time_measured,wind_speed_measured,wind_gust_measured,wind_direction_measured,wind_direction_degree_measured
2026-07-11 11:45:02,3.5,6.0,ENE,68
2026-07-11 11:50:01,3.5,6.0,ENE,78
2026-07-11 11:55:02,3.5,6.0,E,84
2026-07-11 12:00:02,3.5,5.2,E,86
2026-07-11 12:05:02,2.5,5.2,E,83
2026-07-11 12:10:01,3.5,6.1,E,80
2026-07-11 12:15:02,4.3,6.1,E,85
2026-07-11 12:20:01,4.3,6.0,E,87
2026-07-11 12:25:02,3.5,6.0,E,82
2026-07-11 12:30:01,3.5,6.0,E,90
2026-07-11 12:35:01,3.5,6.0,E,90
2026-07-11 12:40:01,3.5,6.0,E,80
2026-07-11 12:45:01,3.5,7.8,ENE,69
2026-07-11 12:50:01,4.3,7.8,ENE,69
2026-07-11 12:55:01,4.3,7.8,ENE,76
2026-07-11 13:00:01,4.3,7.0,ENE,75
2026-07-11 13:05:00,4.3,7.0,ENE,73
2026-07-11 13:10:01,3.5,7.0,ENE,74
2026-07-11 13:15:02,3.5,7.0,ENE,77
2026-07-11 13:20:01,4.3,7.0,ENE,76
2026-07-11 13:25:02,4.3,7.0,ENE,78
2026-07-11 13:30:01,4.3,7.0,E,88
2026-07-11 13:35:01,4.3,7.0,E,99
2026-07-11 13:40:01,5.2,7.0,E,97
2026-07-11 13:45:01,5.2,7.0,E,96
2026-07-11 13:50:01,5.2,7.0,ESE,109
2026-07-11 13:55:01,6.0,7.8,ESE,113
2026-07-11 14:00:00,6.0,7.8,ESE,112
2026-07-11 14:05:01,6.0,7.8,ESE,110
2026-07-11 14:10:01,7.0,7.8,ESE,108
2026-07-11 14:15:01,7.0,7.8,ESE,108
2026-07-11 14:20:00,7.0,7.8,ESE,109
2026-07-11 14:25:01,7.0,7.8,ESE,110
2026-07-11 14:30:01,7.0,7.8,ESE,112
2026-07-11 14:35:00,7.0,8.7,ESE,112
2026-07-11 14:40:01,7.0,8.7,ESE,111
2026-07-11 14:45:01,7.0,9.5,ESE,113
2026-07-11 14:50:02,7.8,9.5,ESE,112
2026-07-11 14:55:01,7.8,9.5,ESE,113
2026-07-11 15:00:02,7.8,9.6,ESE,116
2026-07-11 15:05:01,7.8,9.6,ESE,116
2026-07-11 15:10:02,8.7,10.5,ESE,114
2026-07-11 15:15:02,8.7,10.5,ESE,112
2026-07-11 15:20:01,9.5,10.5,ESE,109
2026-07-11 15:25:01,8.7,10.5,ESE,108
2026-07-11 15:30:01,8.7,11.3,ESE,109
2026-07-11 15:35:00,9.5,11.3,ESE,109
2026-07-11 15:40:01,9.5,12.2,ESE,109
2026-07-11 15:45:01,9.5,12.2,ESE,110
2026-07-11 15:50:01,9.5,11.3,ESE,107
2026-07-11 15:55:00,9.5,11.3,ESE,104
2026-07-11 16:00:00,9.5,11.3,ESE,104
2026-07-11 16:05:01,9.5,11.3,ESE,103
2026-07-11 16:10:00,9.5,11.3,ESE,104
2026-07-11 16:15:00,8.7,11.3,ESE,108
2026-07-11 16:20:01,8.7,10.5,ESE,108
2026-07-11 16:25:02,8.7,10.5,ESE,108
2026-07-11 16:30:01,8.7,10.5,ESE,112
2026-07-11 16:35:01,8.7,11.3,ESE,114
2026-07-11 16:40:01,9.5,11.3,ESE,113
2026-07-11 16:45:01,10.5,12.2,ESE,111
2026-07-11 16:50:01,10.5,12.2,ESE,108
2026-07-11 16:55:02,9.5,11.3,ESE,108
2026-07-11 17:00:01,9.5,11.3,ESE,110
2026-07-11 17:05:01,10.5,11.3,ESE,107
2026-07-11 17:10:02,9.5,12.2,ESE,107
2026-07-11 17:15:00,9.5,12.2,ESE,110
2026-07-11 17:20:01,10.5,12.2,ESE,114
2026-07-11 17:25:01,10.5,12.2,ESE,111
2026-07-11 17:30:00,10.5,12.2,ESE,105
2026-07-11 17:35:01,9.5,11.3,ESE,104
2026-07-11 17:40:01,9.5,11.3,ESE,108
2026-07-11 17:45:01,8.7,10.5,ESE,110
2026-07-11 17:50:00,8.7,10.5,ESE,111
2026-07-11 17:55:01,8.7,11.3,ESE,114
2026-07-11 18:00:01,9.5,11.3,ESE,117
2026-07-11 18:05:02,9.5,11.3,ESE,116
2026-07-11 18:10:02,9.5,11.3,ESE,115
2026-07-11 18:15:01,9.5,11.3,ESE,114
2026-07-11 18:20:02,9.5,11.3,ESE,113
2026-07-11 18:25:02,9.5,11.3,ESE,118
2026-07-11 18:30:01,8.7,10.5,ESE,119
2026-07-11 18:35:01,7.8,9.5,ESE,114
2026-07-11 18:40:01,7.8,9.5,ESE,111
2026-07-11 18:45:01,8.7,10.5,ESE,123
2026-07-11 18:50:00,8.7,10.5,SE,135
2026-07-11 18:55:01,8.7,9.5,SE,133
2026-07-11 19:00:01,8.7,9.5,SE,128
2026-07-11 19:05:00,8.7,10.5,SE,127
2026-07-11 19:10:00,9.5,10.5,SE,126
2026-07-11 19:15:01,9.5,11.3,SE,127
2026-07-11 19:20:01,9.5,12.2,SE,133
2026-07-11 19:25:01,9.5,12.2,SE,136
2026-07-11 19:30:00,10.5,13.0,SE,134
2026-07-11 19:35:00,10.5,13.0,SE,135
2026-07-11 19:40:00,9.5,12.2,SE,134
2026-07-11 19:45:00,9.5,11.3,SE,138
2026-07-11 19:50:00,8.7,11.3,SE,142
2026-07-11 19:55:00,8.7,11.3,SE,133
2026-07-11 20:00:00,9.5,11.3,SE,130
2026-07-11 20:05:00,8.7,11.3,SE,131
2026-07-11 20:10:00,7.8,10.4,SE,132
2026-07-11 20:15:00,7.0,10.4,SE,133
2026-07-11 20:20:00,5.2,8.7,SE,133
2026-07-11 20:25:00,3.5,8.7,SE,140
2026-07-11 20:30:00,3.5,5.2,SE,136
2026-07-11 20:35:00,2.5,5.2,SE,134
2026-07-11 20:40:00,3.5,6.0,SSE,147
2026-07-11 20:45:00,4.3,7.0,SSE,161
2026-07-11 20:50:00,6.0,8.7,SSE,168
2026-07-11 20:55:01,5.2,8.7,SSE,166
2026-07-11 21:00:00,2.5,7.0,SSE,149
2026-07-11 21:05:00,1.8,3.5,E,100
2026-07-11 21:10:00,1.8,3.5,NNW,339
2026-07-11 21:15:00,2.5,3.5,NNW,338
2026-07-11 21:20:00,2.5,3.5,N,6
2026-07-11 21:25:00,3.5,5.2,NNE,20
2026-07-11 21:30:00,3.5,6.0,NNE,15
2026-07-11 21:35:00,2.5,6.0,NNE,13
2026-07-11 21:40:00,2.5,4.3,NNE,17
2026-07-11 21:45:00,3.5,4.3,N,11
2026-07-11 21:50:01,3.5,6.0,N,2
2026-07-11 21:55:00,3.5,6.0,N,356
2026-07-11 22:00:00,3.5,5.2,N,0
2026-07-11 22:05:00,2.5,4.3,N,355
2026-07-11 22:10:00,2.5,4.3,NNW,340
2026-07-11 22:15:00,3.5,5.2,NNW,328
2026-07-11 22:20:00,3.5,7.0,NW,321
2026-07-11 22:25:00,3.5,7.0,NW,322
2026-07-11 22:30:00,3.5,7.0,NNW,327
2026-07-11 22:35:01,4.3,7.0,NNW,333
2026-07-11 22:40:00,4.3,7.0,NNW,341
2026-07-11 22:45:00,4.3,7.8,N,357
2026-07-11 22:50:00,5.2,7.8,N,11
2026-07-11 22:55:00,5.2,7.8,NNE,14
2026-07-11 23:00:01,5.2,7.8,NNE,19
2026-07-11 23:05:00,3.5,7.0,NNE,31
2026-07-11 23:10:00,4.3,7.0,NE,36
2026-07-11 23:15:01,4.3,7.0,NNE,27
2026-07-11 23:20:00,4.3,7.0,N,5
2026-07-11 23:25:00,4.3,7.0,NNW,343
2026-07-11 23:30:00,3.5,5.2,NNW,337
2026-07-11 23:35:00,4.3,5.2,NNW,337
2026-07-11 23:40:00,4.3,5.2,NNW,340
2026-07-12 00:05:00,3.5,7.0,NNW,339
2026-07-12 00:10:01,2.5,5.2,NW,321
2026-07-12 00:15:01,1.8,6.0,SSW,209
2026-07-12 00:20:00,3.5,7.8,ESE,119
2026-07-12 00:25:00,4.3,11.3,NNW,344
2026-07-12 00:30:00,7.0,16.5,N,354
2026-07-12 00:35:00,7.0,16.5,SW,219
2026-07-12 00:40:00,7.8,15.6,SW,219
2026-07-12 00:45:01,7.8,15.6,SW,234
2026-07-12 00:50:01,5.2,9.5,W,263
2026-07-12 00:55:00,4.3,9.5,WNW,284
2026-07-12 01:00:00,3.5,7.8,WNW,291
2026-07-12 01:05:01,2.5,6.0,NW,325
2026-07-12 01:10:02,3.5,8.7,N,359
2026-07-12 01:15:01,6.0,10.4,N,352
2026-07-12 01:20:01,6.0,10.4,NNW,341
2026-07-12 01:25:01,5.2,7.8,N,351
2026-07-12 01:30:01,4.3,7.8,N,3
2026-07-12 01:35:01,3.5,7.8,NNE,13
2026-07-12 01:40:01,5.2,10.5,NNE,15
2026-07-12 01:45:02,6.0,10.5,NNE,13
2026-07-12 01:50:02,5.2,10.5,N,7
2026-07-12 01:55:00,3.5,5.2,NNW,339
2026-07-12 02:00:00,3.5,7.0,NW,321
2026-07-12 02:05:01,4.3,7.0,NNW,327
2026-07-12 02:10:01,5.2,7.8,NNW,339
2026-07-12 02:15:01,4.3,7.8,NNW,348
2026-07-12 02:20:01,3.5,7.0,N,358
2026-07-12 02:25:01,4.3,8.7,NNE,19
2026-07-12 02:30:01,6.0,8.7,NNE,33
2026-07-12 02:35:01,6.0,8.7,NE,35
2026-07-12 02:40:01,6.0,8.7,NE,35
2026-07-12 02:45:02,6.0,8.7,NE,35
2026-07-12 02:50:01,6.0,9.5,NE,36
2026-07-12 02:55:02,7.0,9.5,NE,37
2026-07-12 03:00:02,7.8,12.2,NE,43
2026-07-12 03:05:02,7.8,12.2,NE,40
2026-07-12 03:10:02,7.0,12.2,NE,36
2026-07-12 03:15:02,6.0,12.2,NE,37
2026-07-12 03:20:01,5.2,7.8,NE,39
2026-07-12 03:25:01,5.2,8.7,NE,43
2026-07-12 03:30:00,5.2,8.7,NE,43
2026-07-12 03:35:01,5.2,8.7,NE,40
2026-07-12 03:40:01,5.2,8.7,NE,34
2026-07-12 03:45:00,5.2,7.8,NNE,27
2026-07-12 03:50:01,4.3,7.8,NNE,21
2026-07-12 03:55:00,3.5,7.0,N,10
2026-07-12 04:00:01,3.5,7.0,NNW,346
2026-07-12 04:05:01,2.5,7.0,NW,319
2026-07-12 04:10:01,2.5,3.5,NW,309
2026-07-12 04:15:01,2.5,4.3,NW,319
2026-07-12 04:20:02,3.5,4.3,NNW,339
2026-07-12 04:25:01,3.5,5.2,N,352
2026-07-12 04:30:01,4.3,7.8,N,357
2026-07-12 04:35:01,6.0,8.7,N,5
2026-07-12 04:40:02,6.0,8.7,NNE,12
2026-07-12 04:45:02,5.2,7.8,NNE,16
2026-07-12 04:50:02,5.2,7.8,NNE,15
2026-07-12 04:55:02,6.0,7.8,NNE,19
2026-07-12 05:00:02,5.2,7.8,NNE,21
2026-07-12 05:05:01,4.3,7.0,NNE,17
2026-07-12 05:10:00,4.3,7.8,NNE,16
2026-07-12 05:15:01,5.2,7.8,NNE,18
2026-07-12 05:20:00,5.2,7.8,NNE,17
2026-07-12 05:25:01,4.3,7.8,NNE,17
2026-07-12 05:30:00,4.3,7.0,NNE,16
2026-07-12 05:35:01,4.3,7.0,NNE,13
2026-07-12 05:40:00,5.2,7.8,NNE,12
2026-07-12 05:45:01,5.2,7.8,NNE,12
2026-07-12 05:50:00,4.3,7.0,NNE,13
2026-07-12 05:55:01,3.5,6.0,NNE,12
2026-07-12 06:00:00,3.5,6.0,N,5
2026-07-12 06:05:01,3.5,5.2,N,358
2026-07-12 06:10:01,2.5,4.3,N,0
2026-07-12 06:15:00,2.5,4.3,N,358
2026-07-12 06:20:00,3.5,4.3,N,352
2026-07-12 06:25:00,3.5,4.3,N,353
2026-07-12 06:30:00,2.5,4.3,N,355
2026-07-12 06:35:00,2.5,4.3,N,5
2026-07-12 06:40:00,2.5,5.2,NNE,12
2026-07-12 06:45:00,2.5,5.2,N,9
2026-07-12 06:50:01,2.5,4.3,N,1
2026-07-12 06:55:00,2.5,5.2,N,359
2026-07-12 07:00:00,3.5,7.0,N,6
2026-07-12 07:05:01,3.5,7.0,N,8
2026-07-12 07:10:00,3.5,6.0,N,5
2026-07-12 07:15:00,3.5,6.0,N,5
2026-07-12 07:20:00,4.3,7.0,N,10
2026-07-12 07:25:00,5.2,8.7,NNE,15
2026-07-12 07:30:01,5.2,8.7,NNE,15
2026-07-12 07:35:00,6.0,8.7,NNE,14
2026-07-12 07:40:00,6.0,9.6,N,11
2026-07-12 07:45:00,6.0,9.6,N,10
2026-07-12 07:50:01,5.2,7.8,N,9
2026-07-12 07:55:00,5.2,7.8,N,6
2026-07-12 08:00:00,4.3,7.8,N,0
2026-07-12 08:05:00,4.3,7.8,N,355
2026-07-12 08:10:00,4.3,7.0,N,352
2026-07-12 08:15:01,5.2,7.8,N,352
2026-07-12 08:20:01,4.3,7.8,N,358
2026-07-12 08:25:01,5.2,7.8,N,1
2026-07-12 08:30:00,5.2,8.7,N,358
2026-07-12 08:35:01,5.2,8.7,N,354
2026-07-12 08:40:01,5.2,7.8,N,358
2026-07-12 08:45:00,5.2,7.8,N,0
2026-07-12 08:50:00,4.3,7.8,N,3
2026-07-12 08:55:01,5.2,7.8,N,7
2026-07-12 09:00:00,5.2,7.8,N,8
2026-07-12 09:05:00,6.0,9.5,NNE,33
2026-07-12 09:10:00,7.8,12.2,ENE,64
2026-07-12 09:15:00,8.7,12.2,ENE,71
2026-07-12 09:20:00,8.7,10.5,ENE,71
2026-07-12 09:25:00,7.8,10.4,ENE,69
2026-07-12 09:30:00,7.0,10.5,ENE,71
2026-07-12 09:35:00,7.0,10.5,ENE,76
2026-07-12 09:40:00,7.8,9.5,ENE,76
2026-07-12 09:45:00,7.8,9.5,E,79
2026-07-12 09:50:01,7.8,9.5,ENE,78
2026-07-12 09:55:00,7.8,9.5,ENE,74
2026-07-12 10:00:00,7.0,9.6,ENE,74
2026-07-12 10:05:01,7.0,9.6,ENE,74
2026-07-12 10:10:00,7.0,8.7,ENE,76
2026-07-12 10:15:00,7.0,8.7,ENE,75
2026-07-12 10:20:00,7.0,8.7,ENE,67
2026-07-12 10:25:00,7.0,9.5,ENE,65
2026-07-12 10:30:01,7.0,9.5,ENE,75
2026-07-12 10:35:00,7.0,9.5,E,84
2026-07-12 10:40:00,7.0,9.5,E,88
2026-07-12 10:45:00,6.0,9.6,E,88
2026-07-12 10:50:00,6.0,9.6,E,92
2026-07-12 10:55:00,7.0,9.5,E,88
2026-07-12 11:00:00,7.0,10.4,E,82
2026-07-12 11:05:00,7.8,10.5,E,79
2026-07-12 11:10:00,7.0,10.5,E,80
2026-07-12 11:15:01,6.0,9.6,ENE,78
2026-07-12 11:20:00,7.0,9.6,ENE,74
2026-07-12 11:25:00,7.0,8.7,ENE,75
2026-07-12 11:30:01,7.0,9.6,ENE,77
2026-07-12 11:35:00,7.8,9.6,E,82
2026-07-12 11:40:00,7.8,10.5,E,84
2026-07-12 11:45:00,7.8,10.5,E,83
2026-07-12 11:50:00,7.8,9.5,E,83
2026-07-12 11:55:00,7.8,10.5,E,86
2026-07-12 12:00:01,7.8,10.5,E,86
2026-07-12 12:05:00,7.0,9.5,E,87
2026-07-12 12:10:00,7.0,8.7,E,89
2026-07-12 12:15:00,7.0,8.7,E,91
2026-07-12 12:20:00,7.8,8.7,E,94
2026-07-12 12:25:00,7.8,9.5,E,95
2026-07-12 12:30:00,7.0,9.5,E,95
2026-07-12 12:35:01,7.0,9.6,E,94
2026-07-12 12:40:00,6.0,9.6,E,92
2026-07-12 12:45:00,5.2,7.0,E,89
2026-07-12 12:50:00,6.0,8.7,E,94
2026-07-12 12:55:00,6.0,8.7,ESE,116
2026-07-12 13:00:00,6.0,7.8,SE,138
2026-07-12 13:05:00,4.3,8.7,SE,144
2026-07-12 13:10:01,4.3,8.7,SE,136
2026-07-12 13:15:01,6.0,10.5,SE,136
2026-07-12 13:20:01,7.0,10.5,SSE,150
2026-07-12 13:25:01,7.8,12.2,SSE,155
2026-07-12 13:30:01,8.7,12.2,SSE,158
2026-07-12 13:35:01,8.7,12.2,SSE,161
2026-07-12 13:40:00,7.8,11.3,SSE,158
2026-07-12 13:45:00,7.8,11.3,SSE,154
2026-07-12 13:50:01,7.8,10.5,SSE,149
2026-07-12 13:55:00,7.0,9.5,SE,141
2026-07-12 14:00:01,6.0,8.7,SE,138
2026-07-12 14:05:01,5.2,11.3,SE,138
2026-07-12 14:10:01,6.0,11.3,SE,130
2026-07-12 14:15:01,6.0,8.7,ESE,118
2026-07-12 14:20:01,6.0,7.8,ESE,116
2026-07-12 14:25:02,5.2,7.8,SE,126
2026-07-12 14:30:01,5.2,8.7,SE,140
2026-07-12 14:35:00,7.0,10.5,SSE,162
2026-07-12 14:40:01,7.8,10.5,S,172
2026-07-12 14:45:01,7.8,10.5,S,175
2026-07-12 14:50:01,7.8,10.5,S,172
2026-07-12 14:55:00,7.8,10.5,S,170
2026-07-12 15:00:01,7.8,9.5,S,174
2026-07-12 15:05:02,7.8,9.5,S,172
2026-07-12 15:10:01,7.8,9.5,S,169
2026-07-12 15:15:02,7.0,9.5,S,169
2026-07-12 15:20:01,7.0,9.5,S,169
2026-07-12 15:25:01,6.0,9.5,S,173
2026-07-12 15:30:01,6.0,8.7,S,175
2026-07-12 15:35:01,6.0,8.7,S,176
2026-07-12 15:40:01,7.0,9.6,S,174
2026-07-12 15:45:01,6.0,9.6,S,170
2026-07-12 15:50:00,6.0,8.7,S,171
2026-07-12 15:55:01,6.0,8.7,S,173
2026-07-12 16:00:00,6.0,8.7,S,173
2026-07-12 16:05:00,5.2,8.7,S,174
2026-07-12 16:10:01,5.2,7.8,S,169
2026-07-12 16:15:01,6.0,8.7,SSE,164
2026-07-12 16:20:01,6.0,8.7,SSE,167
2026-07-12 16:25:02,6.0,8.7,SSE,166
2026-07-12 16:30:01,7.0,9.5,SSE,164
2026-07-12 16:35:00,7.0,9.5,SSE,168
2026-07-12 16:40:00,7.0,9.5,SSE,166
2026-07-12 16:45:01,7.0,9.6,SSE,161
2026-07-12 16:50:00,7.0,9.6,SSE,159
2026-07-12 16:55:01,7.0,10.5,SSE,160
2026-07-12 17:00:01,7.8,10.5,SSE,160
2026-07-12 17:05:00,7.0,9.5,SSE,162
2026-07-12 17:10:01,6.0,8.7,SSE,168
2026-07-12 17:15:01,6.0,8.7,SSE,168
2026-07-12 17:20:01,6.0,8.7,SSE,162
2026-07-12 17:25:02,7.0,8.7,SSE,159
2026-07-12 17:30:02,6.0,8.7,SSE,153
2026-07-12 17:35:02,5.2,7.8,SSE,152
2026-07-12 17:40:01,6.0,8.7,SSE,159
2026-07-12 17:45:01,6.0,8.7,SSE,159
2026-07-12 17:50:01,6.0,8.7,SSE,162
2026-07-12 17:55:02,6.0,8.7,SSE,162
2026-07-12 18:00:01,6.0,9.6,SSE,161
2026-07-12 18:05:01,6.0,9.6,SSE,160
2026-07-12 18:10:00,6.0,8.7,SSE,156
2026-07-12 18:15:01,6.0,8.7,SSE,157
2026-07-12 18:20:01,5.2,7.8,SSE,160
2026-07-12 18:25:01,6.0,8.7,SSE,164
2026-07-12 18:30:00,7.0,8.7,SSE,165
2026-07-12 18:35:01,7.0,8.7,SSE,160
2026-07-12 18:40:00,6.0,8.7,SSE,157
2026-07-12 18:45:00,6.0,9.5,SSE,155
2026-07-12 18:50:00,7.8,10.5,SSE,157
2026-07-12 18:55:01,7.8,10.5,SSE,150
2026-07-12 19:00:02,7.8,9.5,SE,142
2026-07-12 19:05:02,7.0,9.5,SE,145
2026-07-12 19:10:01,7.0,9.6,SSE,147
2026-07-12 19:15:01,7.0,9.6,SE,144
2026-07-12 19:20:02,7.8,9.5,SE,143
2026-07-12 19:25:02,7.0,9.5,SE,141
2026-07-12 19:30:01,7.0,9.5,SE,139
2026-07-12 19:35:01,7.0,8.7,SE,137
2026-07-12 19:40:01,7.8,9.5,SE,134
2026-07-12 19:45:02,7.8,9.5,SE,131
2026-07-12 19:50:01,7.8,8.7,SE,128
2026-07-12 19:55:01,7.0,8.7,SE,126
2026-07-12 20:00:01,7.0,8.7,SE,125
2026-07-12 20:05:02,7.0,8.7,ESE,123
2026-07-12 20:10:00,7.0,8.7,ESE,122
